country,year,region,population,life_expectancy,age5_surviving,babies_per_woman,gdp_per_capita
Suriname,1902,America,88500.0,33.7,59.6,6.58,4070.0
Suriname,1903,America,88500.0,33.7,59.6,6.58,4090.0
Suriname,1904,America,88600.0,33.7,59.7,6.58,4120.0
Suriname,1905,America,88600.0,33.7,59.7,6.58,4150.0
Suriname,1906,America,88700.0,33.8,59.800000000000004,6.58,4180.0
Suriname,1907,America,88800.0,33.8,59.900000000000006,6.58,4210.0
Suriname,1908,America,88800.0,33.8,59.900000000000006,6.58,4230.0
Suriname,1909,America,89500.0,33.8,60.0,6.58,4260.0
Suriname,1910,America,90800.0,33.8,60.1,6.58,4290.0
Suriname,1911,America,92800.0,33.8,60.2,6.58,4320.0
Suriname,1912,America,95500.0,33.9,60.300000000000004,6.58,4350.0
Suriname,1913,America,98800.0,33.9,60.400000000000006,6.58,4380.0
Suriname,1914,America,102000.0,33.9,60.5,6.58,4450.0
Suriname,1915,America,106000.0,33.9,60.6,6.58,4510.0
Suriname,1916,America,110000.0,33.9,60.7,6.58,4580.0
Suriname,1917,America,114000.0,33.9,60.800000000000004,6.58,4650.0
Suriname,1918,America,118000.0,30.0,60.900000000000006,6.58,4720.0
Suriname,1919,America,121000.0,34.0,61.0,6.58,4790.0
Suriname,1920,America,125000.0,34.0,61.1,6.58,4860.0
Suriname,1921,America,127000.0,34.0,61.2,6.58,4940.0
Suriname,1922,America,129000.0,34.0,61.300000000000004,6.58,5020.0
Suriname,1923,America,131000.0,34.0,61.400000000000006,6.58,5100.0
Suriname,1924,America,132000.0,34.0,61.5,6.58,5190.0
Suriname,1925,America,134000.0,34.0,61.5,6.58,5270.0
Suriname,1926,America,136000.0,35.0,62.7,6.58,5360.0
Suriname,1927,America,137000.0,35.9,63.7,6.58,5440.0
Suriname,1928,America,139000.0,36.8,64.8,6.58,5530.0
Suriname,1929,America,141000.0,37.7,65.9,6.58,5620.0
Suriname,1930,America,143000.0,38.6,67.0,6.58,5710.0
Suriname,1931,America,145000.0,39.6,68.3,6.57,5800.0
Suriname,1932,America,148000.0,40.5,69.7,6.56,5900.0
Suriname,1933,America,150000.0,41.4,71.0,6.55,5990.0
Suriname,1934,America,153000.0,42.3,72.2,6.54,6090.0
Suriname,1935,America,156000.0,43.3,73.4,6.53,6190.0
Suriname,1936,America,159000.0,44.2,74.7,6.53,6290.0
Suriname,1937,America,162000.0,45.1,75.7,6.52,6390.0
Suriname,1938,America,165000.0,46.0,76.9,6.51,6490.0
Suriname,1939,America,168000.0,47.0,78.0,6.5,6600.0
Suriname,1940,America,170000.0,47.9,79.0,6.49,6710.0
Suriname,1941,America,173000.0,48.9,80.0,6.48,6770.0
Suriname,1942,America,175000.0,49.8,81.0,6.47,6830.0
Suriname,1943,America,177000.0,50.8,81.9,6.46,6900.0
Suriname,1944,America,180000.0,51.8,82.80000000000001,6.45,6960.0
Suriname,1945,America,182000.0,52.8,83.7,6.44,7030.0
Suriname,1946,America,184000.0,53.8,84.60000000000001,6.43,7090.0
Suriname,1947,America,186000.0,54.7,85.4,6.42,7160.0
Suriname,1948,America,189000.0,55.7,86.10000000000001,6.41,7220.0
Suriname,1949,America,192000.0,56.7,86.9,6.41,7290.0
Suriname,1950,America,196000.0,57.7,87.7,6.4,7360.0
Suriname,1951,America,201000.0,58.5,87.80000000000001,6.4,7480.0
Suriname,1952,America,206000.0,59.2,88.10000000000001,6.4,7600.0
Suriname,1953,America,212000.0,59.5,88.4,6.41,7720.0
Suriname,1954,America,219000.0,60.5,88.80000000000001,6.42,7840.0
Suriname,1955,America,225000.0,61.1,89.10000000000001,6.44,7970.0
Suriname,1956,America,232000.0,61.4,89.4,6.47,8090.0
Suriname,1957,America,239000.0,61.6,89.80000000000001,6.5,8220.0
Suriname,1958,America,247000.0,62.0,90.13,6.53,8350.0
Suriname,1959,America,255000.0,62.5,90.46000000000001,6.57,8480.0
Suriname,1960,America,264000.0,63.0,90.78,6.59,8610.0
Suriname,1961,America,273000.0,63.3,91.07000000000001,6.59,8790.0
Suriname,1962,America,284000.0,63.6,91.33,6.57,8980.0
Suriname,1963,America,297000.0,64.0,91.55000000000001,6.51,9160.0
Suriname,1964,America,309000.0,64.6,91.74000000000001,6.42,9350.0
Suriname,1965,America,320000.0,64.8,91.89,6.32,9540.0
Suriname,1966,America,331000.0,65.2,92.02000000000001,6.2,9740.0
Suriname,1967,America,343000.0,65.2,92.13,6.04,9940.0
Suriname,1968,America,355000.0,65.5,92.24000000000001,5.87,10100.0
Suriname,1969,America,367000.0,65.7,92.36000000000001,5.7,10300.0
Suriname,1970,America,379000.0,65.8,92.49000000000001,5.53,10500.0
Suriname,1971,America,392000.0,66.0,92.62,5.36,11200.0
Suriname,1972,America,397000.0,66.5,92.76,5.18,11800.0
Suriname,1973,America,396000.0,66.6,92.89,5.01,12400.0
Suriname,1974,America,394000.0,66.4,93.03,4.81,11700.0
Suriname,1975,America,391000.0,66.2,93.16000000000001,4.63,12900.0
Suriname,1976,America,388000.0,66.3,93.30000000000001,4.45,14200.0
Suriname,1977,America,385000.0,66.5,93.43,4.26,15700.0
Suriname,1978,America,382000.0,66.5,93.57000000000001,4.08,16600.0
Suriname,1979,America,378000.0,66.6,93.7,3.93,15600.0
Suriname,1980,America,375000.0,66.8,93.84,3.79,14200.0
Suriname,1981,America,375000.0,67.5,93.97000000000001,3.75,15300.0
Suriname,1982,America,377000.0,67.9,94.10000000000001,3.82,14600.0
Suriname,1983,America,379000.0,68.3,94.22000000000001,3.87,14000.0
Suriname,1984,America,382000.0,68.6,94.38,3.8,13700.0
Suriname,1985,America,387000.0,69.1,94.52000000000001,3.71,15400.0
Suriname,1986,America,392000.0,69.4,94.67000000000002,3.61,14900.0
Suriname,1987,America,397000.0,69.8,94.82000000000001,3.53,13600.0
Suriname,1988,America,402000.0,69.7,94.95,3.46,14500.0
Suriname,1989,America,408000.0,68.2,95.08,3.39,14800.0
Suriname,1990,America,412000.0,68.9,95.21000000000001,3.23,14000.0
Suriname,1991,America,415000.0,68.7,95.35000000000001,3.09,14200.0
Suriname,1992,America,418000.0,68.5,95.49000000000001,3.01,14100.0
Suriname,1993,America,419000.0,67.8,95.63,2.94,13000.0
Suriname,1994,America,422000.0,68.8,95.77000000000001,2.9,13300.0
Suriname,1995,America,430000.0,70.9,95.9,2.9,13000.0
Suriname,1996,America,439000.0,71.4,96.04,2.92,12900.0
Suriname,1997,America,448000.0,71.5,96.17000000000002,2.95,13400.0
Suriname,1998,America,457000.0,70.8,96.30000000000001,2.99,13400.0
Suriname,1999,America,467000.0,70.2,96.43,3.02,13000.0
Suriname,2000,America,477000.0,69.8,96.56,3.05,13000.0
Suriname,2001,America,487000.0,69.6,96.67000000000002,3.06,13300.0
Suriname,2002,America,497000.0,69.5,96.79,2.96,13400.0
Suriname,2003,America,506000.0,69.8,96.89,2.84,14000.0
Suriname,2004,America,514000.0,70.1,97.0,2.74,15000.0
Suriname,2005,America,519000.0,70.6,97.09,2.71,15500.0
Suriname,2006,America,525000.0,71.2,97.18,2.73,16200.0
Suriname,2007,America,531000.0,71.6,97.27000000000001,2.74,16800.0
Suriname,2008,America,537000.0,71.7,97.36000000000001,2.73,17300.0
Suriname,2009,America,544000.0,72.1,97.45,2.71,17600.0
Suriname,2010,America,550000.0,72.3,97.53,2.69,18300.0
Suriname,2011,America,556000.0,72.8,97.62,2.67,19100.0
Suriname,2012,America,563000.0,73.1,97.7,2.67,19400.0
Suriname,2013,America,569000.0,73.0,97.77000000000001,2.65,19800.0
Suriname,2014,America,575000.0,72.7,97.84,2.62,19600.0
Suriname,2015,America,582000.0,72.5,97.91000000000001,2.57,18800.0
Suriname,2016,America,588000.0,72.4,97.98,2.5,17700.0
Suriname,2017,America,594000.0,72.5,98.05000000000001,2.43,17800.0
Suriname,2018,America,600000.0,72.6,98.11000000000001,2.38,18400.0
Suriname,2019,America,606000.0,72.7,98.16000000000001,2.35,18400.0
Suriname,2020,America,612000.0,73.0,98.21000000000001,2.31,15300.0
Suriname,2021,America,618000.0,70.7,98.25,2.3,14800.0
Suriname,2022,America,623000.0,70.7,98.29,2.27,14900.0
Suriname,2023,America,629000.0,73.3,98.33,2.25,15100.0
Sweden,1800,Europe,2500000.0,32.2,61.900000000000006,4.07,1950.0
Sweden,1801,Europe,2490000.0,36.9,67.10000000000001,4.26,1930.0
Sweden,1802,Europe,2480000.0,40.2,71.7,4.5,2020.0
Sweden,1803,Europe,2470000.0,40.3,72.5,4.45,2000.0
Sweden,1804,Europe,2460000.0,39.7,72.8,4.52,1870.0
Sweden,1805,Europe,2450000.0,41.0,73.4,4.5,1990.0
Sweden,1806,Europe,2440000.0,36.2,66.7,4.36,2010.0
Sweden,1807,Europe,2430000.0,38.8,72.2,4.42,1930.0
Sweden,1808,Europe,2420000.0,30.1,65.0,4.31,1830.0
Sweden,1809,Europe,2410000.0,26.9,63.400000000000006,3.78,1740.0
Sweden,1810,Europe,2410000.0,32.0,65.4,4.67,1880.0
Sweden,1811,Europe,2420000.0,34.6,67.5,5.01,2020.0
Sweden,1812,Europe,2430000.0,35.1,68.8,4.76,1890.0
Sweden,1813,Europe,2450000.0,36.5,69.60000000000001,4.22,1930.0
Sweden,1814,Europe,2470000.0,38.6,70.10000000000001,4.42,1940.0
Sweden,1815,Europe,2480000.0,40.4,72.5,4.93,2010.0
Sweden,1816,Europe,2500000.0,41.7,72.7,5.01,2050.0
Sweden,1817,Europe,2520000.0,40.3,72.4,4.74,1990.0
Sweden,1818,Europe,2540000.0,40.0,73.0,4.8,2010.0
Sweden,1819,Europe,2560000.0,37.0,70.60000000000001,4.68,1990.0
Sweden,1820,Europe,2580000.0,40.2,73.9,4.68,2020.0
Sweden,1821,Europe,2600000.0,38.1,69.5,5.03,2080.0
Sweden,1822,Europe,2630000.0,42.8,75.5,5.09,2090.0
Sweden,1823,Europe,2660000.0,45.2,78.2,5.22,2070.0
Sweden,1824,Europe,2690000.0,45.0,77.5,4.9,2120.0
Sweden,1825,Europe,2720000.0,45.2,77.2,5.18,2180.0
Sweden,1826,Europe,2750000.0,43.1,75.8,4.94,2190.0
Sweden,1827,Europe,2780000.0,42.6,77.4,4.44,2080.0
Sweden,1828,Europe,2810000.0,37.7,71.8,4.77,2120.0
Sweden,1829,Europe,2840000.0,36.2,69.7,4.94,2150.0
Sweden,1830,Europe,2870000.0,41.0,74.5,4.67,2090.0
Sweden,1831,Europe,2900000.0,39.0,72.4,4.32,2140.0
Sweden,1832,Europe,2920000.0,40.8,74.4,4.38,2080.0
Sweden,1833,Europe,2950000.0,42.5,75.60000000000001,4.84,2140.0
Sweden,1834,Europe,2970000.0,38.5,74.7,4.78,2170.0
Sweden,1835,Europe,3000000.0,47.1,80.0,4.63,2160.0
Sweden,1836,Europe,3020000.0,45.1,77.5,4.52,2230.0
Sweden,1837,Europe,3050000.0,39.6,72.0,4.37,2220.0
Sweden,1838,Europe,3070000.0,40.0,74.60000000000001,4.17,2180.0
Sweden,1839,Europe,3100000.0,39.9,74.8,4.18,2210.0
Sweden,1840,Europe,3130000.0,44.0,77.9,4.46,2240.0
Sweden,1841,Europe,3160000.0,45.2,77.9,4.3,2210.0
Sweden,1842,Europe,3190000.0,42.8,75.8,4.49,2110.0
Sweden,1843,Europe,3220000.0,42.8,76.7,4.36,2150.0
Sweden,1844,Europe,3250000.0,44.0,77.4,4.56,2240.0
Sweden,1845,Europe,3290000.0,46.0,78.5,4.46,2300.0
Sweden,1846,Europe,3320000.0,42.0,75.0,4.25,2220.0
Sweden,1847,Europe,3360000.0,40.1,73.0,4.2,2270.0
Sweden,1848,Europe,3390000.0,45.1,78.80000000000001,4.3,2300.0
Sweden,1849,Europe,3430000.0,44.5,77.30000000000001,4.66,2390.0
Sweden,1850,Europe,3460000.0,44.7,78.2,4.45,2450.0
Sweden,1851,Europe,3500000.0,43.6,76.80000000000001,4.36,2400.0
Sweden,1852,Europe,3530000.0,41.4,75.0,4.2,2350.0
Sweden,1853,Europe,3570000.0,40.0,74.3,4.26,2380.0
Sweden,1854,Europe,3600000.0,44.6,78.0,4.53,2400.0
Sweden,1855,Europe,3640000.0,43.1,77.4,4.3,2550.0
Sweden,1856,Europe,3680000.0,42.1,75.4,4.23,2530.0
Sweden,1857,Europe,3710000.0,34.6,69.0,4.36,2590.0
Sweden,1858,Europe,3750000.0,42.0,75.2,4.66,2630.0
Sweden,1859,Europe,3790000.0,44.3,76.80000000000001,4.71,2720.0
Sweden,1860,Europe,3820000.0,48.5,80.30000000000001,4.71,2770.0
Sweden,1861,Europe,3860000.0,47.1,78.30000000000001,4.44,2660.0
Sweden,1862,Europe,3890000.0,42.6,73.4,4.59,2580.0
Sweden,1863,Europe,3930000.0,45.4,76.3,4.65,2690.0
Sweden,1864,Europe,3960000.0,44.8,76.5,4.69,2740.0
Sweden,1865,Europe,3990000.0,45.4,76.7,4.58,2790.0
Sweden,1866,Europe,4030000.0000000005,44.8,77.80000000000001,4.68,2740.0
Sweden,1867,Europe,4059999.9999999995,46.2,78.9,4.4,2780.0
Sweden,1868,Europe,4099999.9999999995,43.3,75.10000000000001,3.93,2530.0
Sweden,1869,Europe,4130000.0,41.0,72.9,4.03,2710.0
Sweden,1870,Europe,4170000.0,45.0,77.9,4.11,3060.0
Sweden,1871,Europe,4210000.0,49.0,81.60000000000001,4.37,3170.0
Sweden,1872,Europe,4250000.0,50.1,81.30000000000001,4.34,3220.0
Sweden,1873,Europe,4290000.0,48.7,80.30000000000001,4.49,3260.0
Sweden,1874,Europe,4330000.0,44.3,77.0,4.54,3380.0
Sweden,1875,Europe,4370000.0,44.6,76.7,4.6,3260.0
Sweden,1876,Europe,4410000.0,44.9,76.3,4.57,3470.0
Sweden,1877,Europe,4450000.0,46.1,77.2,4.62,3390.0
Sweden,1878,Europe,4490000.0,46.8,77.30000000000001,4.44,3270.0
Sweden,1879,Europe,4530000.0,49.0,80.30000000000001,4.56,3450.0
Sweden,1880,Europe,4560000.0,47.7,79.60000000000001,4.36,3370.0
Sweden,1881,Europe,4590000.0,48.5,80.5,4.29,3490.0
Sweden,1882,Europe,4620000.0,48.6,79.30000000000001,4.32,3360.0
Sweden,1883,Europe,4640000.0,49.1,80.30000000000001,4.24,3610.0
Sweden,1884,Europe,4660000.0,49.2,80.80000000000001,4.4,3530.0
Sweden,1885,Europe,4680000.0,49.0,80.5,4.34,3600.0
Sweden,1886,Europe,4700000.0,50.7,81.7,4.39,3630.0
Sweden,1887,Europe,4720000.0,51.5,82.7,4.36,3520.0
Sweden,1888,Europe,4740000.0,52.4,83.9,4.24,3580.0
Sweden,1889,Europe,4770000.0,52.4,83.80000000000001,4.1,3640.0
Sweden,1890,Europe,4790000.0,50.5,82.2,4.15,3720.0
Sweden,1891,Europe,4820000.0,51.2,82.10000000000001,4.14,3920.0
Sweden,1892,Europe,4850000.0,50.7,82.9,3.93,3870.0
Sweden,1893,Europe,4890000.0,51.4,83.30000000000001,3.98,3960.0
Sweden,1894,Europe,4920000.0,52.2,83.9,3.94,3980.0
Sweden,1895,Europe,4950000.0,54.2,85.30000000000001,4.01,4180.0
Sweden,1896,Europe,4990000.0,53.6,84.4,3.98,4280.0
Sweden,1897,Europe,5020000.0,54.2,85.10000000000001,3.92,4450.0
Sweden,1898,Europe,5060000.0,54.8,85.9,3.99,4600.0
Sweden,1899,Europe,5090000.0,51.0,82.80000000000001,3.9,4720.0
Sweden,1900,Europe,5120000.0,52.4,84.5,4.0,4740.0
Sweden,1901,Europe,5160000.0,53.0,84.30000000000001,4.0,4860.0
Sweden,1902,Europe,5190000.0,54.9,86.4,3.91,4800.0
Sweden,1903,Europe,5220000.0,55.2,86.10000000000001,3.78,5050.0
Sweden,1904,Europe,5260000.0,55.5,87.30000000000001,3.77,5130.0
Sweden,1905,Europe,5290000.0,54.6,86.80000000000001,3.74,5060.0
Sweden,1906,Europe,5320000.0,56.8,88.2,3.73,5460.0
Sweden,1907,Europe,5360000.0,57.1,88.80000000000001,3.7,5830.0
Sweden,1908,Europe,5390000.0,56.5,87.80000000000001,3.7,5650.0
Sweden,1909,Europe,5430000.0,58.5,89.7,3.69,5680.0
Sweden,1910,Europe,5460000.0,57.9,89.2,3.55,5780.0
Sweden,1911,Europe,5500000.0,58.1,89.60000000000001,3.45,5930.0
Sweden,1912,Europe,5540000.0,57.9,89.60000000000001,3.39,6150.0
Sweden,1913,Europe,5590000.0,58.8,90.24000000000001,3.27,6540.0
Sweden,1914,Europe,5630000.0,58.4,89.9,3.2,6670.0
Sweden,1915,Europe,5670000.0,57.3,89.5,3.01,6910.0
Sweden,1916,Europe,5710000.0,58.3,89.80000000000001,2.93,7290.0
Sweden,1917,Europe,5760000.0,59.0,90.7,2.88,6850.0
Sweden,1918,Europe,5800000.0,49.9,89.4,2.78,6330.0
Sweden,1919,Europe,5840000.0,56.7,89.5,2.69,6420.0
Sweden,1920,Europe,5880000.0,58.9,90.22000000000001,3.19,6830.0
Sweden,1921,Europe,5910000.0,61.2,91.54,2.9,6480.0
Sweden,1922,Europe,5940000.0,61.2,91.96000000000001,2.63,6940.0
Sweden,1923,Europe,5970000.0,63.1,92.62,2.52,7170.0
Sweden,1924,Europe,5990000.0,62.1,91.88,2.4,7650.0
Sweden,1925,Europe,6020000.0,62.7,92.66000000000001,2.3,7830.0
Sweden,1926,Europe,6040000.0,62.9,92.75,2.18,8210.0
Sweden,1927,Europe,6070000.0,61.7,92.15,2.07,8480.0
Sweden,1928,Europe,6090000.0,62.4,92.14,2.05,8720.0
Sweden,1929,Europe,6120000.0,62.5,92.68,1.92,9240.0
Sweden,1930,Europe,6140000.0,63.4,93.05000000000001,1.93,9640.0
Sweden,1931,Europe,6170000.0,62.9,92.83,1.85,9390.0
Sweden,1932,Europe,6190000.0,64.1,93.51,1.8,9020.0
Sweden,1933,Europe,6210000.0,65.0,93.84,1.69,9170.0
Sweden,1934,Europe,6230000.0,65.2,93.97000000000001,1.68,9760.0
Sweden,1935,Europe,6260000.0,65.0,94.08,1.68,10200.0
Sweden,1936,Europe,6280000.0,64.8,94.15,1.73,10600.0
Sweden,1937,Europe,6300000.0,64.8,94.01,1.74,10800.0
Sweden,1938,Europe,6330000.0,65.8,94.42000000000002,1.81,11100.0
Sweden,1939,Europe,6360000.0,66.6,94.88,1.86,11900.0
Sweden,1940,Europe,6400000.0,66.9,95.15,1.83,11000.0
Sweden,1941,Europe,6440000.0,67.2,95.10000000000001,1.89,10700.0
Sweden,1942,Europe,6500000.0,69.2,96.02000000000001,2.16,10700.0
Sweden,1943,Europe,6560000.0,68.9,96.02000000000001,2.38,11000.0
Sweden,1944,Europe,6630000.0,67.9,95.66000000000001,2.57,11200.0
Sweden,1945,Europe,6690000.0,68.5,95.99000000000001,2.59,11500.0
Sweden,1946,Europe,6760000.0,69.7,96.62,2.55,12600.0
Sweden,1947,Europe,6830000.0,69.7,96.77000000000001,2.49,13500.0
Sweden,1948,Europe,6890000.0,70.9,97.03,2.46,13600.0
Sweden,1949,Europe,6960000.0,71.0,97.06,2.37,14000.0
Sweden,1950,Europe,7020000.0,71.4,97.29,2.28,14800.0
Sweden,1951,Europe,7070000.0,71.6,97.43,2.21,15200.0
Sweden,1952,Europe,7120000.0,72.0,97.57000000000001,2.23,15200.0
Sweden,1953,Europe,7170000.0,72.2,97.68,2.26,15500.0
Sweden,1954,Europe,7210000.0,72.5,97.77000000000001,2.19,16100.000000000002
Sweden,1955,Europe,7260000.0,72.8,97.84,2.26,16400.0
Sweden,1956,Europe,7320000.0,72.9,97.89,2.29,16800.0
Sweden,1957,Europe,7370000.0,72.9,97.94,2.29,17300.0
Sweden,1958,Europe,7410000.0,73.3,97.97000000000001,2.26,17300.0
Sweden,1959,Europe,7450000.0,73.5,98.01,2.24,17800.0
Sweden,1960,Europe,7480000.0,73.4,98.04,2.18,18500.0
Sweden,1961,Europe,7520000.0,73.6,98.08,2.21,19400.0
Sweden,1962,Europe,7560000.0,73.7,98.14,2.24,20100.0
Sweden,1963,Europe,7600000.0,73.9,98.21000000000001,2.32,20900.0
Sweden,1964,Europe,7660000.0,74.0,98.29,2.45,22100.0
Sweden,1965,Europe,7730000.0,74.2,98.37,2.4,22700.0
Sweden,1966,Europe,7810000.0,74.3,98.44,2.36,22900.0
Sweden,1967,Europe,7870000.0,74.4,98.51,2.27,23400.0
Sweden,1968,Europe,7910000.0,74.4,98.56,2.07,24000.0
Sweden,1969,Europe,7970000.0,74.5,98.61000000000001,1.93,25000.0
Sweden,1970,Europe,8039999.999999999,74.8,98.66000000000001,1.92,26200.0
Sweden,1971,Europe,8100000.0,74.9,98.71000000000001,1.96,26200.0
Sweden,1972,Europe,8119999.999999999,75.0,98.77000000000001,1.91,26700.0
Sweden,1973,Europe,8140000.000000001,75.1,98.84,1.87,27600.0
Sweden,1974,Europe,8160000.0,75.2,98.91000000000001,1.87,28300.0
Sweden,1975,Europe,8189999.999999999,75.3,98.97000000000001,1.77,28800.0
Sweden,1976,Europe,8220000.000000001,75.4,99.017,1.68,28900.0
Sweden,1977,Europe,8250000.0,75.6,99.061,1.64,28300.0
Sweden,1978,Europe,8279999.999999999,75.8,99.09700000000001,1.6,28600.0
Sweden,1979,Europe,8289999.999999999,75.8,99.12700000000001,1.65,29500.0
Sweden,1980,Europe,8310000.000000001,76.1,99.155,1.67,29800.0
Sweden,1981,Europe,8320000.0,76.4,99.18,1.63,30500.0
Sweden,1982,Europe,8330000.0,76.6,99.20100000000001,1.62,30800.0
Sweden,1983,Europe,8330000.0,76.9,99.217,1.61,31300.0
Sweden,1984,Europe,8340000.0,77.1,99.229,1.66,32500.0
Sweden,1985,Europe,8350000.0,77.1,99.24000000000001,1.73,33100.0
Sweden,1986,Europe,8369999.999999999,77.3,99.24900000000001,1.8,33800.0
Sweden,1987,Europe,8400000.0,77.3,99.257,1.84,34700.0
Sweden,1988,Europe,8440000.0,77.4,99.266,1.96,35200.0
Sweden,1989,Europe,8490000.0,77.8,99.28,2.02,35800.0
Sweden,1990,Europe,8560000.0,78.0,99.304,2.12,35700.0
Sweden,1991,Europe,8620000.0,78.1,99.33800000000001,2.11,35000.0
Sweden,1992,Europe,8670000.0,78.3,99.382,2.08,34400.0
Sweden,1993,Europe,8720000.0,78.5,99.431,1.99,33400.0
Sweden,1994,Europe,8780000.0,78.8,99.47800000000001,1.88,34400.0
Sweden,1995,Europe,8830000.0,79.1,99.517,1.73,35500.0
Sweden,1996,Europe,8840000.0,79.3,99.546,1.6,36000.0
Sweden,1997,Europe,8850000.0,79.5,99.566,1.53,36900.0
Sweden,1998,Europe,8850000.0,79.6,99.578,1.51,38400.0
Sweden,1999,Europe,8860000.0,79.8,99.58600000000001,1.5,40000.0
Sweden,2000,Europe,8870000.0,80.0,99.59,1.54,41700.0
Sweden,2001,Europe,8900000.0,80.2,99.59500000000001,1.57,42100.0
Sweden,2002,Europe,8930000.0,80.3,99.601,1.65,42800.0
Sweden,2003,Europe,8960000.0,80.5,99.61200000000001,1.71,43500.0
Sweden,2004,Europe,8990000.0,80.7,99.625,1.75,45100.0
Sweden,2005,Europe,9030000.0,81.0,99.64,1.77,46100.0
Sweden,2006,Europe,9080000.0,81.1,99.655,1.85,47900.0
Sweden,2007,Europe,9150000.0,81.3,99.668,1.88,49000.0
Sweden,2008,Europe,9220000.0,81.5,99.679,1.91,48300.0
Sweden,2009,Europe,9300000.0,81.7,99.68700000000001,1.93,45600.0
Sweden,2010,Europe,9380000.0,81.9,99.69400000000002,1.97,47800.0
Sweden,2011,Europe,9450000.0,82.0,99.69900000000001,1.9,48900.0
Sweden,2012,Europe,9520000.0,82.1,99.703,1.9,48300.0
Sweden,2013,Europe,9600000.0,82.3,99.706,1.89,48500.0
Sweden,2014,Europe,9700000.0,82.5,99.709,1.88,49300.0
Sweden,2015,Europe,9800000.0,82.5,99.71300000000001,1.85,50900.0
Sweden,2016,Europe,9920000.0,82.6,99.717,1.85,51300.0
Sweden,2017,Europe,10100000.0,82.7,99.72300000000001,1.79,51900.0
Sweden,2018,Europe,10200000.0,82.7,99.729,1.75,52300.0
Sweden,2019,Europe,10300000.0,82.8,99.738,1.71,52900.0
Sweden,2020,Europe,10400000.0,82.2,99.74700000000001,1.67,51300.0
Sweden,2021,Europe,10400000.0,82.8,99.756,1.67,53800.0
Sweden,2022,Europe,10500000.0,83.3,99.76400000000001,1.54,54800.0
Sweden,2023,Europe,10600000.0,83.4,99.772,1.43,53000.0
Switzerland,1800,Europe,1750000.0,38.0,65.5,4.14,2710.0
Switzerland,1801,Europe,1760000.0,38.0,65.5,4.14,2720.0
Switzerland,1802,Europe,1770000.0,38.0,65.5,4.14,2740.0
Switzerland,1803,Europe,1780000.0,38.0,65.5,4.14,2750.0
Switzerland,1804,Europe,1790000.0,38.0,65.5,4.14,2760.0
Switzerland,1805,Europe,1810000.0,38.0,65.5,4.14,2780.0
Switzerland,1806,Europe,1820000.0,38.0,65.5,4.14,2790.0
Switzerland,1807,Europe,1830000.0,38.0,65.5,4.14,2810.0
Switzerland,1808,Europe,1840000.0,38.0,65.5,4.14,2820.0
Switzerland,1809,Europe,1850000.0,38.0,65.5,4.14,2830.0
Switzerland,1810,Europe,1860000.0,38.0,65.5,4.14,2850.0
Switzerland,1811,Europe,1880000.0,38.0,65.5,4.14,2860.0
Switzerland,1812,Europe,1890000.0,38.0,65.5,4.14,2880.0
Switzerland,1813,Europe,1900000.0,38.0,65.5,4.14,2890.0
Switzerland,1814,Europe,1910000.0,38.0,65.5,4.14,2900.0
Switzerland,1815,Europe,1920000.0,38.0,65.5,4.14,2920.0
Switzerland,1816,Europe,1940000.0,38.0,65.5,4.14,2930.0
Switzerland,1817,Europe,1950000.0,38.0,65.5,4.14,2950.0
Switzerland,1818,Europe,1960000.0,38.0,65.5,4.14,2960.0
Switzerland,1819,Europe,1970000.0,38.0,65.5,4.14,2980.0
Switzerland,1820,Europe,1990000.0,38.0,65.5,4.14,2990.0
Switzerland,1821,Europe,2000000.0,38.0,65.5,4.14,3010.0
Switzerland,1822,Europe,2009999.9999999998,38.0,65.5,4.14,3020.0
Switzerland,1823,Europe,2020000.0,38.0,65.5,4.14,3040.0
Switzerland,1824,Europe,2029999.9999999998,38.0,65.5,4.14,3050.0
Switzerland,1825,Europe,2040000.0,38.0,65.5,4.14,3070.0
Switzerland,1826,Europe,2049999.9999999998,38.0,65.5,4.14,3080.0
Switzerland,1827,Europe,2069999.9999999998,38.0,65.5,4.14,3100.0
Switzerland,1828,Europe,2080000.0,38.0,65.5,4.14,3110.0
Switzerland,1829,Europe,2089999.9999999998,38.0,65.5,4.14,3130.0
Switzerland,1830,Europe,2100000.0,38.0,65.5,4.14,3140.0
Switzerland,1831,Europe,2110000.0,38.0,65.5,4.14,3160.0
Switzerland,1832,Europe,2120000.0,38.0,65.5,4.14,3170.0
Switzerland,1833,Europe,2140000.0,38.0,65.5,4.14,3190.0
Switzerland,1834,Europe,2150000.0,38.0,65.5,4.14,3210.0
Switzerland,1835,Europe,2160000.0,38.0,65.5,4.14,3220.0
Switzerland,1836,Europe,2170000.0,38.0,65.5,4.14,3240.0
Switzerland,1837,Europe,2180000.0,38.0,65.5,4.14,3250.0
Switzerland,1838,Europe,2200000.0,38.0,65.5,4.14,3270.0
Switzerland,1839,Europe,2210000.0,38.0,65.5,4.14,3290.0
Switzerland,1840,Europe,2220000.0,38.0,65.5,4.14,3300.0
Switzerland,1841,Europe,2240000.0,38.0,65.5,4.14,3320.0
Switzerland,1842,Europe,2250000.0,38.0,65.5,4.14,3340.0
Switzerland,1843,Europe,2270000.0,38.0,65.5,4.14,3350.0
Switzerland,1844,Europe,2280000.0,38.0,65.5,4.14,3370.0
Switzerland,1845,Europe,2300000.0,38.0,65.5,4.14,3380.0
